sale_id,date_key,product_key,store_key,customer_key,quantity,unit_price,discount_pct,total_amount,payment_method
19938,20230521,4,6,2198,1,11999.0,0,11999.0,Card
19939,20220130,10,3,1035,2,1599.0,0,3198.0,Cash
19940,20220419,11,1,4389,2,8999.0,0,17998.0,Cash
19941,20231009,16,4,3308,2,295.0,0,590.0,EFT
19942,20220211,13,3,4107,1,2999.0,0,2999.0,Card
19943,20240207,7,8,1133,1,1899.0,0,1899.0,Card
19944,20221003,10,5,1653,1,1599.0,0,1599.0,Card
19945,20241112,10,1,3118,1,1599.0,0,1599.0,Card
19946,20230812,16,5,2029,4,295.0,0,1180.0,EFT
19947,20221111,17,9,4725,3,695.0,0,2085.0,Card
19948,20240216,5,6,4152,3,1799.0,15,4587.45,Cash
19949,20231112,3,1,475,3,6499.0,0,19497.0,Card
19950,20230907,11,2,4537,3,8999.0,15,22947.45,Card
19951,20230811,7,6,4673,1,1899.0,10,1709.1,Card
19952,20221221,16,10,118,4,295.0,20,944.0,Card
19953,20231106,10,3,2565,3,1599.0,5,4557.15,Cash
19954,20240728,5,1,831,2,1799.0,20,2878.4,Card
19955,20240905,2,3,1110,1,27999.0,0,27999.0,Cash
19956,20240809,1,9,1321,2,12999.0,10,23398.2,Card
19957,20240601,9,3,2213,1,1299.0,10,1169.1,Card
19958,20220308,9,8,178,2,1299.0,0,2598.0,Card
19959,20220507,1,8,3321,2,12999.0,10,23398.2,Card
19960,20241015,6,4,1508,3,6299.0,0,18897.0,Card
19961,20230417,18,8,3820,2,549.0,20,878.4,Card
19962,20230806,14,1,829,1,1399.0,20,1119.2,Card
19963,20241107,8,8,146,2,2299.0,0,4598.0,EFT
19964,20240325,7,2,793,2,1899.0,15,3228.3,Card
19965,20230124,9,2,360,1,1299.0,0,1299.0,Card
19966,20221009,5,9,4202,3,1799.0,20,4317.6,EFT
19967,20231128,14,1,4408,1,1399.0,0,1399.0,Card
19968,20230422,3,4,4154,2,6499.0,20,10398.4,Card
19969,20231119,2,8,4375,1,27999.0,10,25199.1,Card
19970,20220710,16,2,3705,2,295.0,0,590.0,Card
19971,20230411,6,7,4991,2,6299.0,0,12598.0,Card
19972,20221102,8,8,3592,3,2299.0,15,5862.45,EFT
19973,20240226,12,2,2296,3,11499.0,0,34497.0,EFT
19974,20220103,4,2,2188,1,11999.0,0,11999.0,EFT
19975,20220925,17,3,173,2,695.0,10,1251.0,Card
19976,20240222,2,2,4148,3,27999.0,15,71397.45,Card
19977,20231220,16,3,3350,1,295.0,0,295.0,Cash
19978,20230925,8,6,3399,3,2299.0,0,6897.0,Cash
19979,20220629,12,7,808,3,11499.0,15,29322.45,Card
19980,20240124,12,1,1352,1,11499.0,20,9199.2,Card
19981,20230626,4,3,130,3,11999.0,10,32397.3,Card
19982,20230304,9,2,30,1,1299.0,0,1299.0,Card
19983,20231214,6,2,1886,3,6299.0,10,17007.3,Card
19984,20231121,11,2,4082,3,8999.0,0,26997.0,Card
19985,20220905,7,4,3269,1,1899.0,0,1899.0,EFT
19986,20220604,6,6,593,3,6299.0,15,16062.45,Cash
19987,20220206,19,8,4386,5,49.0,10,220.5,Card
19988,20240621,8,5,770,1,2299.0,5,2184.05,EFT
19989,20240604,10,1,1258,1,1599.0,0,1599.0,Card
19990,20220518,11,9,1574,2,8999.0,10,16198.2,Card
19991,20220316,13,7,3085,1,2999.0,0,2999.0,Card
19992,20240526,5,1,821,2,1799.0,0,3598.0,Card
19993,20230129,3,6,4334,2,6499.0,0,12998.0,Card
19994,20240809,10,8,2516,2,1599.0,0,3198.0,EFT
19995,20231216,9,5,2431,1,1299.0,0,1299.0,Card
19996,20240715,2,6,2382,2,27999.0,10,50398.2,Card
19997,20220907,16,1,3473,4,295.0,20,944.0,Cash
19998,20230116,6,3,4400,2,6299.0,15,10708.3,EFT
19999,20220923,7,6,2677,2,1899.0,10,3418.2,Card
20000,20240520,16,9,3361,3,295.0,5,840.75,Card
20001,20231112,11,6,2393,3,8999.0,15,22947.45,Card
20002,20241222,10,5,2139,3,1599.0,10,4317.3,Card
20003,20230728,7,10,214,1,1899.0,20,1519.2,Card
20004,20241212,4,5,1243,3,11999.0,10,32397.3,Card
20005,20221201,5,6,880,3,1799.0,10,4857.3,Cash
20006,20240208,4,4,1656,3,11999.0,10,32397.3,Card
20007,20230927,7,1,1923,3,1899.0,0,5697.0,Card
20008,20240309,20,7,2978,3,500.0,0,1500.0,Card
20009,20220526,13,4,1584,3,2999.0,10,8097.3,Cash
20010,20241224,11,8,1435,2,8999.0,20,14398.4,Card
20011,20220416,19,4,4385,1,49.0,0,49.0,Card
20012,20241115,11,2,3005,3,8999.0,0,26997.0,Cash
20013,20221024,6,1,713,3,6299.0,0,18897.0,Card
20014,20221202,3,7,25,3,6499.0,20,15597.6,Card
20015,20220930,4,3,2537,3,11999.0,0,35997.0,Card
20016,20230311,1,8,3592,3,12999.0,10,35097.3,Card
20017,20230601,7,3,2310,1,1899.0,0,1899.0,Cash
20018,20221111,8,2,3791,2,2299.0,0,4598.0,Card
20019,20240514,9,2,4547,1,1299.0,0,1299.0,Card
20020,20240508,16,5,3478,4,295.0,0,1180.0,Card
20021,20220811,10,7,2853,3,1599.0,5,4557.15,EFT
20022,20221006,4,7,1909,1,11999.0,5,11399.05,Card
20023,20220612,5,4,3527,3,1799.0,0,5397.0,EFT
20024,20240315,16,1,225,4,295.0,15,1003.0,Card
20025,20220917,2,2,3125,2,27999.0,0,55998.0,Card
20026,20230523,2,3,962,3,27999.0,0,83997.0,Cash
20027,20221120,11,4,2395,2,8999.0,5,17098.1,Card
20028,20240115,1,9,966,1,12999.0,0,12999.0,Card
20029,20241226,10,3,2612,3,1599.0,10,4317.3,EFT
20030,20240829,2,2,4719,1,27999.0,0,27999.0,Cash
20031,20221213,5,10,1095,3,1799.0,15,4587.45,Card
20032,20241226,11,2,2936,3,8999.0,20,21597.6,Card
20033,20231207,13,3,4235,2,2999.0,0,5998.0,Card
20034,20241004,3,1,4262,2,6499.0,20,10398.4,Card
20035,20231210,4,1,729,3,11999.0,0,35997.0,Cash
20036,20231227,12,2,2748,2,11499.0,15,19548.3,Card
20037,20241216,10,3,3633,3,1599.0,0,4797.0,Card
20038,20220723,7,4,2962,3,1899.0,0,5697.0,Card
20039,20240424,8,1,2045,1,2299.0,10,2069.1,Card
20040,20221115,18,5,20,2,549.0,0,1098.0,EFT
20041,20231128,14,8,3462,1,1399.0,0,1399.0,EFT
20042,20240512,14,4,4908,3,1399.0,10,3777.3,Card
20043,20230815,11,5,4068,2,8999.0,10,16198.2,Card
20044,20240109,8,5,3690,3,2299.0,5,6552.15,EFT
20045,20230918,5,10,530,1,1799.0,20,1439.2,Card
20046,20240318,1,7,1137,3,12999.0,0,38997.0,Card
20047,20230904,6,3,2049,3,6299.0,5,17952.15,Card
20048,20231230,1,3,4710,3,12999.0,10,35097.3,Cash
20049,20231222,15,10,352,2,449.0,0,898.0,Card
20050,20221023,7,6,498,2,1899.0,20,3038.4,Card
20051,20220503,5,4,3192,3,1799.0,10,4857.3,EFT
20052,20241029,4,10,2109,1,11999.0,15,10199.15,Card
20053,20240713,5,5,1134,1,1799.0,0,1799.0,Card
20054,20220807,1,7,2212,3,12999.0,0,38997.0,Cash
20055,20221006,1,3,1297,2,12999.0,0,25998.0,Card
20056,20220521,6,8,4528,1,6299.0,5,5984.05,Cash
20057,20230408,2,2,3978,2,27999.0,0,55998.0,EFT
20058,20230702,9,7,489,3,1299.0,0,3897.0,Card
20059,20230824,5,7,4720,3,1799.0,0,5397.0,Card
20060,20220724,6,4,2933,2,6299.0,0,12598.0,Card
20061,20220430,18,5,3110,3,549.0,15,1399.95,Cash
20062,20240610,9,2,570,2,1299.0,10,2338.2,Card
20063,20240325,18,7,3971,3,549.0,0,1647.0,Card
20064,20220804,6,6,3410,2,6299.0,10,11338.2,EFT
20065,20221007,9,3,2271,3,1299.0,10,3507.3,Card
20066,20240807,2,3,1090,3,27999.0,20,67197.6,Card
20067,20240822,17,7,4338,1,695.0,10,625.5,Card
20068,20230222,7,3,3188,2,1899.0,5,3608.1,Card
20069,20241021,8,1,3107,1,2299.0,20,1839.2,Cash
20070,20220804,2,6,248,2,27999.0,0,55998.0,Card
20071,20240328,15,2,3925,5,449.0,5,2132.75,Card
20072,20220422,10,2,2965,2,1599.0,0,3198.0,Card
20073,20230413,4,4,4113,2,11999.0,10,21598.2,Card
20074,20240120,5,5,3310,3,1799.0,0,5397.0,EFT
20075,20231130,2,7,2468,1,27999.0,0,27999.0,Cash
20076,20221028,3,3,2942,3,6499.0,10,17547.3,Card
20077,20231109,6,6,675,1,6299.0,20,5039.2,EFT
20078,20220114,7,3,1761,1,1899.0,0,1899.0,Card
20079,20220622,4,1,2873,1,11999.0,15,10199.15,EFT
20080,20230202,13,3,714,3,2999.0,15,7647.45,EFT
20081,20230422,5,4,3022,1,1799.0,0,1799.0,EFT
20082,20220725,13,1,2939,1,2999.0,10,2699.1,Card
20083,20240625,9,10,1967,3,1299.0,0,3897.0,Card
20084,20240324,10,6,3847,2,1599.0,10,2878.2,Cash
20085,20240309,16,4,3410,2,295.0,0,590.0,Card
20086,20240619,14,3,3315,2,1399.0,0,2798.0,Card
20087,20240221,11,1,4842,1,8999.0,20,7199.2,Cash
20088,20230320,5,1,3947,2,1799.0,15,3058.3,Card
20089,20220510,14,5,3495,1,1399.0,5,1329.05,Card
20090,20230226,4,4,1630,1,11999.0,0,11999.0,Card
20091,20220915,2,5,4478,2,27999.0,5,53198.1,Card
20092,20231208,17,7,1104,1,695.0,20,556.0,Cash
20093,20231213,9,3,1293,3,1299.0,0,3897.0,Card
20094,20221222,3,2,4630,1,6499.0,0,6499.0,Card
20095,20240715,14,3,4425,3,1399.0,5,3987.15,Card
20096,20240902,8,7,405,2,2299.0,0,4598.0,Card
20097,20221028,1,2,4313,3,12999.0,10,35097.3,Card
20098,20230416,4,3,2316,2,11999.0,5,22798.1,EFT
20099,20231120,2,1,1746,2,27999.0,0,55998.0,Card
20100,20220702,17,1,852,3,695.0,0,2085.0,EFT
20101,20230722,6,6,2841,1,6299.0,0,6299.0,Cash
20102,20220512,3,3,528,1,6499.0,10,5849.1,Card
20103,20241116,1,7,773,2,12999.0,10,23398.2,Card
20104,20221029,14,5,19,2,1399.0,0,2798.0,EFT
20105,20220426,11,9,880,2,8999.0,0,17998.0,Cash
20106,20241116,9,6,1276,3,1299.0,0,3897.0,Card
20107,20230808,8,4,1564,1,2299.0,5,2184.05,EFT
20108,20220617,12,3,231,1,11499.0,5,10924.05,Card
20109,20220202,12,1,1830,1,11499.0,0,11499.0,Card
20110,20240612,20,6,4877,2,500.0,0,1000.0,EFT
20111,20221212,13,9,2593,2,2999.0,0,5998.0,Card
20112,20230101,3,4,4499,2,6499.0,0,12998.0,Card
20113,20221114,1,6,174,3,12999.0,5,37047.15,Card
20114,20241221,8,7,4840,3,2299.0,0,6897.0,Cash
20115,20241113,4,10,953,2,11999.0,0,23998.0,Card
20116,20231023,19,6,2848,2,49.0,0,98.0,Card
20117,20221215,4,4,40,3,11999.0,0,35997.0,Card
20118,20241024,2,3,4702,1,27999.0,5,26599.05,EFT
20119,20220702,17,10,987,1,695.0,0,695.0,Card
20120,20230812,12,2,286,3,11499.0,0,34497.0,Card
20121,20241008,7,1,4389,1,1899.0,0,1899.0,EFT
20122,20220227,3,6,3556,2,6499.0,0,12998.0,Card
20123,20231009,15,4,3483,5,449.0,0,2245.0,Card
20124,20241107,7,7,1202,2,1899.0,15,3228.3,Card
20125,20230419,12,2,4659,2,11499.0,20,18398.4,EFT
20126,20220712,11,5,4537,2,8999.0,5,17098.1,EFT
20127,20240212,9,9,120,3,1299.0,5,3702.15,Card
20128,20220731,7,10,4209,3,1899.0,0,5697.0,EFT
20129,20240219,4,7,3796,1,11999.0,10,10799.1,Card
20130,20230815,10,9,371,2,1599.0,20,2558.4,Card
20131,20220314,4,2,3094,1,11999.0,0,11999.0,Card
20132,20220924,11,6,3829,3,8999.0,10,24297.3,Card
20133,20221118,4,4,3624,2,11999.0,0,23998.0,Cash
20134,20230522,9,1,4341,1,1299.0,15,1104.15,Card
20135,20240522,6,5,3462,3,6299.0,0,18897.0,EFT
20136,20220524,8,8,983,3,2299.0,0,6897.0,Card
20137,20220904,19,6,3277,2,49.0,10,88.2,EFT
20138,20240905,4,1,510,1,11999.0,15,10199.15,Cash
20139,20220908,5,5,1901,2,1799.0,15,3058.3,EFT
20140,20230328,7,1,1625,1,1899.0,10,1709.1,Cash
20141,20230307,4,5,778,3,11999.0,0,35997.0,Card
20142,20241107,3,5,2992,2,6499.0,15,11048.3,EFT
20143,20240403,7,8,184,1,1899.0,20,1519.2,Card
20144,20240628,6,3,2352,1,6299.0,15,5354.15,Card
20145,20221207,16,3,4869,3,295.0,5,840.75,EFT
20146,20230202,16,3,4185,4,295.0,20,944.0,Card
20147,20230419,11,2,694,1,8999.0,0,8999.0,Cash
20148,20220817,7,6,1180,1,1899.0,0,1899.0,Cash
20149,20230306,6,1,4940,2,6299.0,5,11968.1,EFT
20150,20220130,16,4,3875,3,295.0,0,885.0,Card
20151,20240629,4,8,3270,2,11999.0,0,23998.0,Card
20152,20220517,15,9,2345,2,449.0,15,763.3,Card
20153,20240711,3,4,2082,1,6499.0,0,6499.0,EFT
20154,20231112,4,8,2313,3,11999.0,5,34197.15,Card
20155,20230320,10,6,262,1,1599.0,10,1439.1,Card
20156,20221026,7,3,4059,2,1899.0,0,3798.0,Card
20157,20221025,16,7,1617,2,295.0,5,560.5,Card
20158,20231230,5,7,4256,2,1799.0,0,3598.0,EFT
20159,20230323,4,3,3042,3,11999.0,0,35997.0,Cash
20160,20240711,12,2,2096,1,11499.0,0,11499.0,Card
20161,20220930,15,10,286,2,449.0,15,763.3,Card
20162,20230628,10,4,2445,2,1599.0,15,2718.3,Card
20163,20241126,1,6,1144,1,12999.0,10,11699.1,EFT
20164,20240618,13,9,3976,2,2999.0,0,5998.0,EFT
20165,20221210,1,6,295,2,12999.0,10,23398.2,Card
20166,20241129,13,7,4900,1,2999.0,0,2999.0,Card
20167,20230422,6,1,1316,3,6299.0,0,18897.0,EFT
20168,20241203,12,2,2087,2,11499.0,5,21848.1,Card
20169,20230425,17,1,4932,3,695.0,15,1772.25,Card
20170,20221213,10,5,4089,2,1599.0,5,3038.1,Cash
20171,20220314,5,4,4091,3,1799.0,0,5397.0,Card
20172,20240625,3,4,2980,2,6499.0,0,12998.0,EFT
20173,20230318,2,1,2297,2,27999.0,15,47598.3,Card
20174,20220523,18,3,1528,2,549.0,5,1043.1,EFT
20175,20241231,5,3,4833,2,1799.0,20,2878.4,EFT
20176,20220407,8,3,2694,1,2299.0,0,2299.0,Cash
20177,20221125,2,7,3699,1,27999.0,0,27999.0,Cash
20178,20220210,10,8,507,3,1599.0,5,4557.15,Card
20179,20240109,18,10,1771,2,549.0,15,933.3,Card
20180,20231201,4,2,4199,2,11999.0,0,23998.0,Card
20181,20220704,6,7,2943,2,6299.0,10,11338.2,Card
20182,20220630,18,8,1330,1,549.0,0,549.0,Card
20183,20220125,14,4,3891,1,1399.0,0,1399.0,Cash
20184,20231019,10,8,3562,2,1599.0,10,2878.2,EFT
20185,20230905,7,2,183,1,1899.0,5,1804.05,Card
20186,20221210,4,10,459,3,11999.0,0,35997.0,Cash
20187,20240302,12,3,3295,1,11499.0,10,10349.1,Card
20188,20240917,15,6,588,1,449.0,0,449.0,Card
20189,20220730,6,9,3924,3,6299.0,0,18897.0,Card
20190,20220525,3,5,128,1,6499.0,10,5849.1,EFT
20191,20221019,7,1,3074,3,1899.0,0,5697.0,Card
20192,20240501,6,1,326,1,6299.0,0,6299.0,EFT
20193,20241230,20,10,76,1,500.0,5,475.0,Card
20194,20241128,18,2,2303,1,549.0,0,549.0,Card
20195,20231213,10,6,2777,1,1599.0,0,1599.0,Card
20196,20231125,13,1,3794,2,2999.0,0,5998.0,Card
20197,20231225,13,9,4890,2,2999.0,0,5998.0,Card
20198,20241113,3,6,2885,2,6499.0,15,11048.3,Card
20199,20220318,7,8,4751,1,1899.0,0,1899.0,Card
20200,20231228,7,6,4811,2,1899.0,0,3798.0,Cash
20201,20240311,5,6,574,2,1799.0,0,3598.0,Card
20202,20240902,6,9,830,3,6299.0,15,16062.45,Card
20203,20220320,17,10,4577,1,695.0,0,695.0,Card
20204,20240212,1,1,3627,3,12999.0,0,38997.0,EFT
20205,20230723,15,3,4145,3,449.0,10,1212.3,Card
20206,20231224,5,1,4373,1,1799.0,15,1529.15,Card
20207,20240728,7,10,3125,3,1899.0,10,5127.3,Card
20208,20220527,8,1,518,1,2299.0,5,2184.05,Card
20209,20241226,9,9,4187,3,1299.0,10,3507.3,Card
20210,20230425,7,7,1639,2,1899.0,20,3038.4,Cash
20211,20240303,7,1,1201,2,1899.0,20,3038.4,Card
20212,20241206,3,10,4177,1,6499.0,0,6499.0,Card
20213,20220224,14,5,1321,1,1399.0,15,1189.15,Card
20214,20240714,14,5,3636,1,1399.0,0,1399.0,Card
20215,20231230,2,2,1082,3,27999.0,0,83997.0,EFT
20216,20230728,4,7,1767,3,11999.0,5,34197.15,Cash
20217,20240221,8,6,2314,3,2299.0,0,6897.0,EFT
20218,20230820,3,2,3876,2,6499.0,5,12348.1,Card
20219,20230824,15,1,508,1,449.0,0,449.0,Card
20220,20240814,8,10,1860,2,2299.0,0,4598.0,Card
20221,20240228,16,1,640,1,295.0,10,265.5,Card
20222,20230713,7,5,340,1,1899.0,10,1709.1,EFT
20223,20221128,2,1,689,2,27999.0,0,55998.0,EFT
20224,20230603,3,3,4149,1,6499.0,0,6499.0,Card
20225,20240328,18,4,2930,3,549.0,0,1647.0,Card
20226,20220224,3,1,2947,2,6499.0,20,10398.4,Card
20227,20240314,5,8,3243,3,1799.0,10,4857.3,EFT
20228,20231002,16,3,3032,2,295.0,5,560.5,Cash
20229,20240709,5,3,1539,2,1799.0,15,3058.3,Cash
20230,20230312,3,8,4895,1,6499.0,0,6499.0,Cash
20231,20231025,6,2,4865,1,6299.0,10,5669.1,Cash
20232,20220105,5,3,3474,3,1799.0,0,5397.0,Cash
20233,20241230,4,1,4628,3,11999.0,15,30597.45,Card
20234,20221027,2,2,582,2,27999.0,0,55998.0,Card
20235,20231223,18,4,2891,1,549.0,5,521.55,Card
20236,20220608,8,8,2957,2,2299.0,10,4138.2,Card
20237,20241203,6,6,2098,3,6299.0,0,18897.0,Card
20238,20230720,1,5,3528,1,12999.0,0,12999.0,Card
20239,20240526,4,10,650,2,11999.0,0,23998.0,Cash
20240,20240318,8,3,4985,3,2299.0,0,6897.0,Card
20241,20240813,8,4,2876,1,2299.0,10,2069.1,Card
20242,20221122,6,7,350,2,6299.0,0,12598.0,Card
20243,20220315,4,6,1947,3,11999.0,20,28797.6,Card
20244,20240614,4,4,2764,3,11999.0,20,28797.6,EFT
20245,20230505,15,1,606,3,449.0,0,1347.0,Card
20246,20220406,16,4,547,5,295.0,0,1475.0,Card
20247,20230330,18,2,2486,2,549.0,0,1098.0,Cash
20248,20230829,1,3,2150,3,12999.0,10,35097.3,Card
20249,20221217,6,5,4945,2,6299.0,0,12598.0,Card
20250,20240905,15,1,4931,4,449.0,20,1436.8,EFT
20251,20230210,4,7,2202,3,11999.0,15,30597.45,Card
20252,20230821,15,4,640,3,449.0,10,1212.3,Card
20253,20230507,17,6,3318,2,695.0,10,1251.0,Card
20254,20220409,17,1,248,3,695.0,20,1668.0,Card
20255,20221216,4,2,4575,1,11999.0,10,10799.1,Card
20256,20230420,7,1,495,2,1899.0,0,3798.0,Card
20257,20241216,14,8,2666,1,1399.0,0,1399.0,Card
20258,20220326,15,8,2707,3,449.0,10,1212.3,Card
20259,20240904,16,5,3005,4,295.0,10,1062.0,Card
20260,20220619,8,2,2305,2,2299.0,0,4598.0,Card
20261,20221012,1,1,875,3,12999.0,10,35097.3,Card
20262,20230320,7,6,4783,1,1899.0,0,1899.0,Card
20263,20240515,7,4,2009,2,1899.0,10,3418.2,EFT
20264,20230620,3,3,1465,3,6499.0,0,19497.0,Card
20265,20241211,8,6,1654,2,2299.0,0,4598.0,Card
20266,20231226,17,2,2211,3,695.0,0,2085.0,Cash
20267,20230330,2,4,3122,1,27999.0,0,27999.0,Card
20268,20220120,10,4,2465,3,1599.0,0,4797.0,Cash
20269,20230216,19,9,477,3,49.0,20,117.6,Card
20270,20230227,7,10,19,2,1899.0,20,3038.4,Card
20271,20220710,18,6,2397,3,549.0,0,1647.0,Card
20272,20240826,19,1,1381,3,49.0,0,147.0,Card
20273,20230618,4,9,3973,1,11999.0,0,11999.0,Card
20274,20231111,8,4,1222,2,2299.0,0,4598.0,Card
20275,20230923,6,8,1655,1,6299.0,0,6299.0,Card
20276,20240801,7,2,4753,3,1899.0,20,4557.6,EFT
20277,20241016,2,8,2739,3,27999.0,0,83997.0,Cash
20278,20240221,17,1,4308,3,695.0,0,2085.0,Card
20279,20241024,14,9,3802,1,1399.0,0,1399.0,Card
20280,20220829,5,3,3441,3,1799.0,15,4587.45,Cash
20281,20240303,16,9,3680,2,295.0,0,590.0,Card
20282,20221218,10,10,341,2,1599.0,0,3198.0,Cash
20283,20220201,4,5,2745,3,11999.0,10,32397.3,EFT
20284,20220814,8,6,723,2,2299.0,10,4138.2,Card
20285,20221128,1,8,1452,1,12999.0,0,12999.0,Card
20286,20240303,7,2,2690,1,1899.0,0,1899.0,Card
20287,20220906,10,9,3517,1,1599.0,10,1439.1,Cash
20288,20230903,1,8,3241,1,12999.0,0,12999.0,Card
20289,20220521,19,2,3905,2,49.0,15,83.3,Card
20290,20240302,9,1,473,2,1299.0,0,2598.0,Card
20291,20240508,12,8,2289,3,11499.0,0,34497.0,Card
20292,20241126,2,10,3560,1,27999.0,15,23799.15,Card
20293,20240526,4,3,4533,1,11999.0,20,9599.2,EFT
20294,20221229,9,4,3430,1,1299.0,0,1299.0,Card
20295,20231202,16,9,4173,2,295.0,5,560.5,EFT
20296,20240910,14,5,3218,2,1399.0,0,2798.0,Card
20297,20220911,4,5,4180,2,11999.0,0,23998.0,Card
20298,20230705,11,7,2434,1,8999.0,10,8099.1,EFT
20299,20221105,8,4,830,1,2299.0,0,2299.0,Card
20300,20241215,2,2,1001,2,27999.0,10,50398.2,Card
20301,20230104,9,4,4937,2,1299.0,0,2598.0,Card
20302,20220207,7,5,3139,3,1899.0,5,5412.15,Card
20303,20230311,1,5,2775,3,12999.0,10,35097.3,Card
20304,20220216,5,2,967,1,1799.0,10,1619.1,Card
20305,20230131,4,7,3421,2,11999.0,10,21598.2,Card
20306,20220106,6,4,148,3,6299.0,0,18897.0,EFT
20307,20231117,10,5,2955,1,1599.0,5,1519.05,Card
20308,20240402,11,9,3,3,8999.0,15,22947.45,Cash
20309,20230519,3,5,2954,3,6499.0,10,17547.3,Card
20310,20240723,16,2,2823,3,295.0,15,752.25,Card
20311,20241012,3,4,2217,3,6499.0,0,19497.0,Card
20312,20240403,14,3,2364,2,1399.0,0,2798.0,Card
20313,20240827,11,6,4855,1,8999.0,10,8099.1,EFT
20314,20220325,17,4,3661,3,695.0,10,1876.5,Cash
20315,20221211,17,6,2415,3,695.0,10,1876.5,Card
20316,20220322,19,4,3076,3,49.0,0,147.0,EFT
20317,20230328,13,6,3551,3,2999.0,0,8997.0,Card
20318,20221202,20,5,4512,2,500.0,0,1000.0,Card
20319,20241107,13,5,1398,1,2999.0,20,2399.2,Cash
20320,20240807,11,5,3595,2,8999.0,0,17998.0,Card
20321,20240218,16,1,4085,1,295.0,0,295.0,Card
20322,20230115,6,3,521,3,6299.0,0,18897.0,Card
20323,20240803,5,3,4553,1,1799.0,15,1529.15,Card
20324,20240626,14,6,2128,2,1399.0,0,2798.0,Card
20325,20220224,10,2,2798,1,1599.0,20,1279.2,Card
20326,20220908,1,5,2360,2,12999.0,0,25998.0,Card
20327,20221017,3,5,1100,2,6499.0,20,10398.4,Card
20328,20221210,9,8,4377,3,1299.0,0,3897.0,Card
20329,20240825,12,5,3878,1,11499.0,20,9199.2,Cash
20330,20240121,19,4,2853,2,49.0,15,83.3,Card
20331,20220901,4,1,2254,3,11999.0,0,35997.0,EFT
20332,20231231,1,8,3643,2,12999.0,20,20798.4,Card
20333,20230925,7,8,4410,3,1899.0,20,4557.6,Card
20334,20231217,9,3,4192,2,1299.0,0,2598.0,Card
20335,20230123,3,3,3911,3,6499.0,0,19497.0,Card
20336,20240902,6,10,4751,2,6299.0,15,10708.3,Card
20337,20240415,11,2,825,1,8999.0,0,8999.0,Card
20338,20220709,3,8,4674,1,6499.0,0,6499.0,EFT
20339,20230926,2,5,4615,1,27999.0,20,22399.2,Card
20340,20230524,3,5,855,1,6499.0,0,6499.0,EFT
20341,20220711,9,5,1883,2,1299.0,10,2338.2,Card
20342,20220524,15,3,2730,4,449.0,0,1796.0,Card
20343,20230707,10,10,3399,3,1599.0,20,3837.6,Card
20344,20240726,9,2,4069,1,1299.0,0,1299.0,EFT
20345,20230123,9,4,3023,3,1299.0,0,3897.0,EFT
20346,20241217,7,6,4541,1,1899.0,20,1519.2,Card
20347,20241002,6,1,3337,2,6299.0,10,11338.2,Card
20348,20220503,12,7,1768,1,11499.0,0,11499.0,EFT
20349,20220415,16,9,2663,5,295.0,10,1327.5,Card
20350,20241116,5,7,1591,3,1799.0,10,4857.3,Card
20351,20231019,8,4,567,3,2299.0,0,6897.0,Card
20352,20241203,7,1,2753,3,1899.0,5,5412.15,Cash
20353,20220305,13,4,3340,1,2999.0,20,2399.2,EFT
20354,20220301,1,2,1422,1,12999.0,0,12999.0,Card
20355,20220914,11,3,721,3,8999.0,10,24297.3,Card
20356,20241219,20,5,4575,1,500.0,10,450.0,Cash
20357,20220819,13,6,3590,1,2999.0,5,2849.05,Card
20358,20240512,5,8,2644,1,1799.0,10,1619.1,Card
20359,20220225,11,5,1153,2,8999.0,5,17098.1,Card
20360,20230127,1,6,4987,3,12999.0,0,38997.0,Card
20361,20240506,15,4,795,1,449.0,10,404.1,EFT
20362,20240622,2,3,1132,3,27999.0,20,67197.6,Card
20363,20241115,6,7,3427,3,6299.0,15,16062.45,Card
20364,20230321,7,4,2184,3,1899.0,0,5697.0,Cash
20365,20230707,1,1,1993,1,12999.0,20,10399.2,Card
20366,20230530,8,5,4325,3,2299.0,15,5862.45,Card
20367,20231029,11,4,452,2,8999.0,20,14398.4,Card
20368,20240911,1,5,1596,1,12999.0,5,12349.05,Card
20369,20231226,6,7,4861,2,6299.0,20,10078.4,Cash
20370,20230607,1,4,2756,1,12999.0,10,11699.1,Card
20371,20240220,5,2,192,1,1799.0,5,1709.05,Card
20372,20240806,8,3,4181,1,2299.0,0,2299.0,Card
20373,20240603,7,2,3463,2,1899.0,0,3798.0,EFT
20374,20220715,4,10,1173,2,11999.0,10,21598.2,Card
20375,20241028,6,4,3818,1,6299.0,0,6299.0,Cash
20376,20230317,14,3,2842,1,1399.0,15,1189.15,Card
20377,20230529,12,1,2013,3,11499.0,0,34497.0,Cash
20378,20240829,9,2,4794,3,1299.0,15,3312.45,Cash
20379,20230721,17,8,1387,2,695.0,10,1251.0,Card
20380,20220203,4,3,3149,2,11999.0,0,23998.0,Cash
20381,20220214,13,2,680,2,2999.0,0,5998.0,Card
20382,20231101,2,10,3113,2,27999.0,10,50398.2,Card
20383,20240513,5,1,1123,3,1799.0,0,5397.0,Card
20384,20240825,12,10,4404,3,11499.0,10,31047.3,Card
20385,20241222,11,8,3001,2,8999.0,10,16198.2,Card
20386,20230404,3,3,3555,1,6499.0,5,6174.05,Cash
20387,20231126,8,6,1670,1,2299.0,20,1839.2,EFT
20388,20231212,11,6,2730,3,8999.0,0,26997.0,EFT
20389,20220218,9,4,3302,2,1299.0,0,2598.0,EFT
